2024-04-29 at 22:36:01 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:36:01 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:36:01 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:36:01 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:36:01 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-29 at 22:37:08 | INFO | Endpoint hit by user {'_id': ObjectId('6623dc12baf20d9e028afdde'), 'email': 'paul@gmail.com', 'user_id': 'd38e0f62-ff28-11ee-a521-f7e6b075a852'}
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:40 | INFO | Endpoint hit by anonymous user
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:44:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:52:37 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:52:37 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:52:37 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:22 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:22 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:22 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:22 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:22 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:22 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:22 | INFO | mongo retriving
2024-04-30 at 15:53:22 | INFO | mongo retriving
2024-04-30 at 15:53:22 | INFO | mongo retriving
2024-04-30 at 15:53:49 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:49 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:49 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:49 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:49 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:49 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:49 | INFO | mongo retriving
2024-04-30 at 15:53:49 | INFO | mongo retriving
2024-04-30 at 15:53:49 | INFO | mongo retriving
2024-04-30 at 15:53:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:57 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:53:57 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:57 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:57 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:53:57 | INFO | mongo retriving
2024-04-30 at 15:53:57 | INFO | mongo retriving
2024-04-30 at 15:53:57 | INFO | mongo retriving
2024-04-30 at 15:54:05 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:54:05 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:54:05 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:54:05 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:54:05 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:54:05 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:54:05 | INFO | mongo retriving
2024-04-30 at 15:54:05 | INFO | mongo retriving
2024-04-30 at 15:54:05 | INFO | mongo retriving
2024-04-30 at 15:55:03 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:03 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:03 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:03 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:03 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:03 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:04 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 15:55:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 15:55:15 | INFO | mongo retriving
2024-04-30 at 16:26:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:26:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:26:15 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:26:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:26:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:26:15 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:26:16 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:20 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:20 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:20 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:20 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:20 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:20 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:28 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:28 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:28 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:28 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:28 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:28 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:51 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:51 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:51 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:51 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:51 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:51 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:28:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:28:55 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:11 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:11 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:11 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:11 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:11 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:11 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:55 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:55 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:55 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:58 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:58 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:29:58 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:58 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:58 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:29:58 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:00 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:00 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:00 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:00 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:00 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:00 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:09 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:09 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:30:09 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:09 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:09 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:30:09 | INFO | mongo retriving
2024-04-30 at 16:31:40 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:40 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:40 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:40 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:40 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:40 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:41 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:50 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:50 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:50 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:50 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:50 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:50 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:54 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:54 | INFO | Endpoint hit by user {'_id': ObjectId('661e28b64b39d840e071fe35'), 'email': 'test@gmail.com', 'user_id': 'fad1435a-fbc2-11ee-8b13-dbb22a968899'}
2024-04-30 at 16:31:54 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:54 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:54 | INFO | profleinfo retriving for total summaray
2024-04-30 at 16:31:54 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | mongo retriving
2024-04-30 at 16:31:54 | INFO | mongo retriving
